title,key,classification_prediction
Spatio-Environmental Analysis Of Vespula Germanica Nest Records Explains Slow Invasion In South Africa,veldtman_spatioenvironmentalanalysisvespula_2021,0
"Erosion Map Reliability Using A Geographic Information System (Gis) And Erosion Potential Method (Epm): A Comparison Of Mapping Methods, Belgrade Peri-Urban Area, Serbia",velickovic_erosionmapreliabilitygeographic_2022,0
Post-Tsunami Land Degradation On A South Asian Island: Implications For Conservation Priorities,velmurugan_posttsunamilanddegradation_2021,0
Safe Shelter: A Case For Prioritizing Housing Quality In Climate Adaptation Policy By Remotely Sensing Roof Tarps In The San Francisco Bay Area,velterop_safeshelterprioritizinghousing_2022,0
Delay-Packet-Loss-Optimized Distributed Routing Using Spiking Neural Network In Delay-Tolerant Networking,velusamy_delaypacketlossoptimized_2023,1
Forecasting Corn Yield At The Farm Level In Brazil Based On The Fao-66 Approach And Soil-Adjusted Vegetation Index (Savi),venancio_forecastingcornyieldfarm_2019,0
Modelling Vegetation Understory Cover Using Lidar Metrics,venier_modellingvegetationunderstorycover_2019,1
Application Of Landsat-Derived Vegetation Trends Over South Africa: Potential For Monitoring Land Degradation And Restoration,venter_applicationlandsatderivedvegetation_2020,0
Comparing Global Sentinel-2 Land Cover Maps For Regional Species Distribution Modeling,venter_comparingglobalsentinel2_2023,0
Development And Validation Of A Model To Estimate Postharvest Losses During Transport Of Tomatoes In West Africa,venus_developmentvalidationmodelestimate_2013,0
"Evaluating Spectral Indices And Spectral Mixture Analysis For Assessing Fire Severity, Combustion Completeness And Carbon Emissions",veraverbeke_evaluatingspectralindicesspectral_2013,0
Preliminary Results Of Goce-Based Height System Unification Between Greece And Turkey Over Marine And Land Areas,vergos_preliminaryresultsgocebased_2018,0
"Analysing Urban Sprawl And Shifting Of Urban Growth Centre Of Bengaluru City, India Using Shannon's Entropy Method",verma_analysingurbansprawlshifting_2017,0
Characterizing Aerosols During Forest Fires Over Uttarakhand Region In India Using Multi-Satellite Remote Sensing Data,verma_characterizingaerosolsforestfires_2022,0
Space For Society: How Eurisy's Activities And Research Support Publicawareness Raising On Satellite Applications In Meeting Societal Needs,vernile_spacesocietyeurisy'sactivities_2021,0
Soil Moisture Content Retrieval Based On Apparent Thermal Inertia For Xinjiang Province In China,veroustraete_soilmoisturecontentretrieval_2012,0
A Monitoring And Feedback Tool Embedded In A Counselling Protocol To Increase Physical Activity Of Patients With Copd Or Type 2 Diabetes In Primary Care: Study Protocol Of A Three-Arm Cluster Randomised Controlled Trial,verwey_monitoringfeedbacktoolembedded_2014,1
"Assessment Of Household Solid Waste Generation And Composition By Building Type In Da Nang, Vietnam",vettergindele_assessmenthouseholdsolidwaste_2019,0
Alien Plant Species: Environmental Risks In Agricultural And Agro-Forest Landscapes Under Climate Change,vicente_alienplantspeciesenvironmental_2019,0
The Conservation Of Afro-Palaearctic Migrants: What We Are Learning And What We Need To Know?,vickery_conservationafropalaearcticmigrants_2023,0
Accuracy Assessment Of A Mediterranean Fuel-Type Map For Wildland Fire Management At National Scale: The Cases Of Greece And Portugal,viegas_accuracyassessmentmediterraneanfuel_2014,0
Determining The Economic Damage And Losses Of Wildfires Using Modis Remote Sensing Images,viegas_determiningeconomicdamagelosses_2014,0
Sources And Implications Of Bias And Uncertainty In A Century Of Us Wildfire Activity Data,viegas_sourcesimplicationsbiasuncertainty_2014,0
"Uav-Based Very High Resolution Point Cloud, Digital Surface Model And Orthomosaic Of The Cha Das Caldeiras Lava Fields (Fogo, Cabo Verde)",vieira_uavbasedresolutioncloud_2021,0
Optimizing Broiler Performance Using Different Amino Acid Density Diets: What Are The Limits?,vieira_optimizingbroilerperformanceamino_2012,1
Carbon Stocks In Artificially And Naturally Regenerated Mangrove Ecosystems In The Mekong Delta,vienngocnamandsasmito_carbonstocksartificiallynaturally_2016,0
Assessing Polar Bear (Ursus Maritimus) Population Structure In The Hudson Bay Region Using Snps,viengkone_assessingpolarbearursus_2016,0
Soil Salinity Prediction Based On Hybrid Classifier: Study On Bellary And Chamarajanagar District In Karnataka,vijayalakshmi_soilsalinitypredictionbased_2023,0
Spatio-Temporal Changes In Rate Of Soil Loss And Erosion Vulnerability Of Selected Region In The Tropical Forests Of Borneo During Last Three Decades,vijith_spatiotemporalratesoil_2018,0
"Assessment Of Land Surface Temperature Variations And Implications Of Land Use/Land Cover Changes: A Case Of Malappuram Urban Agglomeration Region, Kerala, India",viju_assessmentlandsurfacetemperature_2023,0
Combining Satellite Remote Sensing And Climate Data In Species Distribution Models To Improve The Conservation Of Iberian White Oaks (Quercus L.),vilavicosa_combiningsatelliteremotesensing_2020,0
A Remote Sensing Approach To Monitor The Conservation Status Of Lacustrine Phragmites Australis Beds,villa_remotesensingapproachmonitor_2013,0
Contemporary Fire Regimes Provide A Critical Perspective On Restoration Needs In The Mexico-United States Borderlands,villarreal_contemporaryfireregimesprovide_2020,0
"Can Aggregated Patterns Of Urban Woody Vegetation Cover Promote Greater Species Diversity, Richness And Abundance Of Native Birds?",villasenor_aggregatedpatternsurbanwoody_2021,0
Optimal Guidance Whale Optimization Algorithm And Hybrid Deep Learning Networks For Land Use Land Cover Classification,vinaykumar_optimalguidancewhaleoptimization_2023,1
Clover: Contrastive Learning For Onboard Vision-Enabled Robotics,vincent_clovercontrastivelearningonboard_2023,1
Remote Sensing Of Tropical Riverine Water Quality Using Sentinel-2 Msi And Field Observations,virdis_remotesensingtropicalriverine_2022,0
Nitrogen Dioxide (No2) Pollution Monitoring With Sentinel-5p Satellite Imagery Over Europe During The Coronavirus Pandemic Outbreak,virghileanu_nitrogendioxideno2pollution_2020,0
Developing Fine-Grained Nationwide Predictions Of Valuable Forests Using Biodiversity Indicator Bird Species,virkkala_developingfinegrainednationwide_2022,0
Facilitating Feral Camel Removal In Australia Through Commercial Use,virtue_facilitatingferalcamelremoval_2016,0
River History,vitafinzi_riverhistory_2012,0
Uv-Index Climatology For Europe Based On Satellite Data,vitt_uvindexclimatologyeurope_2020,0
Development Of European No2 Land Use Regression Model For Present And Future Exposure Assessment: Implications For Policy Analysis,vizcaino_developmenteuropeanno2land_2018,0
Effects Of Post-Fire Wood Management Strategies On Vegetation Recovery And Land Surface Temperature (Lst) Estimated From Landsat Images,vlassova_effectspostfirewood_2016,0
Romanian River Basins Lag Time Analysis. The Scs-Cn Versus Rns Comparative Approach Developed For Small Watersheds,voda_romanianriverbasinslag_2019,0
A Review Of The Role Of Active Remote Sensing And Data Fusion For Characterizing Forest In Wildlife Habitat Models,vogeler_reviewroleactiveremote_2016,1
Lidar-Derived Canopy Architecture Predicts Brown Creeper Occupancy Of Two Western Coniferous Forests,vogeler_lidarderivedcanopyarchitecture_2013,0
Mapping Post-Fire Habitat Characteristics Through The Fusion Of Remote Sensing Tools,vogeler_mappingpostfirehabitat_2016,0
Mapping Suitable Lewis's Woodpecker Nesting Habitat In A Post-Fire Landscape,vogeler_mappingsuitablelewis'swoodpecker_2016,0
An Object-Based Image Analysis Approach To Assess Irrigation-Water Consumption From Modis Products In Ethiopia,vogels_objectbasedimageanalysis_2020,0
Development Of A Benchmark Eddy Flux Evapotranspiration Dataset For Evaluation Of Satellite-Driven Evapotranspiration Models Over The Conus,volk_developmentbenchmarkeddyflux_2023,0
"Assessing And Monitoring The Risk Of Land Degradation In Baragan Plain, Romania, Using Spectral Mixture Analysis And Landsat Imagery",vorovencii_assessingmonitoringriskland_2016,0
Quantification Of An Overlooked Water Resource In The Tropical Rainfed Lowlands Using Rapideye Satellite Data: A Case Of Farm Ponds And The Potential Gross Value For Smallholder Production In Southern Laos,vote_quantificationoverlookedwaterresource_2019,0
Swat Use Of Gridded Observations For Simulating Runoff - A Vietnam River Basin Study,vu_swatgriddedobservationssimulating_2012,0
Comparison Of Passive Microwave And Modeled Estimates Of Total Watershed Swe In The Continental United States,vuyovich_comparisonpassivemicrowavemodeled_2014,0
The Arts And Tools For Using Routine Health Data To Establish Hiv High Burden Areas: The Pilot Case Of Kwazulu-Natal South Africa,wabiri_artstoolsroutinehealth_2019,0
All-Electric Satellites: Insurance Implications,wade_electricsatellitesinsuranceimplications_2015,1
An Environmental Assessment Of Land Cover And Land Use Change In Central Siberia Using Quantified Conceptual Overlaps To Reconcile Inconsistent Data Sets,wadsworth_environmentalassessmentlandcover_2008,0
Changing Course: Relocating Commercial Tanker Lanes Significantly Reduces Threat Of Chronic Oiling For A Top Marine Predator,wagner_changingrelocatingcommercialtanker_2023,0
Sea-Ice Information And Forecast Needs For Industry Maritime Stakeholders,wagner_seaiceinformationforecast_2020,1
Estimating Aboveground Biomass Of Two Different Forest Types In Myanmar From Sentinel-2 Data With Machine Learning And Geostatistical Algorithms,wai_estimatingabovegroundbiomassforest_2022,0
Satellite Sleuthing: Does Remotely Sensed Land-Cover Change Signal Ecological Degradation In A Protected Area?,waite_satellitesleuthingremotelysensed_2009,0
"Jarosite Distribution Maps Based On The Sentinel-2 Image Band Calculations And Jarosite Abundance Analyses In The Bor Mining Area, Serbia",wakasa_jarositedistributionmapsbased_2020,0
Filling The Observational Void: Scientific Value And Quantitative Validation Of Hydrometeorological Data From A Community-Based Monitoring Programme,walker_fillingobservationalvoidscientific_2016,0
An Assessment Of Catchment Condition In Australia,walker_assessmentcatchmentconditionaustralia_2006,0
"Integrating Stream Gage Data And Landsat Imagery To Complete Time-Series Of Surface Water Extents In Central Valley, California",walker_integratingstreamgagedata_2020,0
Phenology Patterns Indicate Recovery Trajectories Of Ponderosa Pine Forests After High-Severity Fires,walker_phenologypatternsrecoverytrajectories_2019,0
Fire Regimes Approaching Historic Norms Reduce Wildfire-Facilitated Conversion From Forest To Non-Forest,walker_fireregimesapproachinghistoric_2018,0
The Effect Of Habitat Degradation On The Long Term Survival Of The Critically Endangered Madagascar Spider Tortoise (Pyxis Arachnoides),walker_effecthabitatdegradationterm_2012,0
The Expansion Of Intensive Agriculture And Ranching In Brazilian Amazonia,walker_expansionintensiveagricultureranching_2009,0
Large-Amplitude Internal Waves Benefit Corals During Thermal Stress,wall_amplitudeinternalwavesbenefit_2015,0
Characterizing Past Fire Occurrence In Longleaf Pine Ecosystems With The Mid-Infrared Burn Index And A Random Forest Classifier,wall_characterizingpastfireoccurrence_2021,0
Recent Developments In Analysis Of Spatial And Temporal Data For Landscape Qualities And Monitoring,wallace_recentdevelopmentsanalysisspatial_2004,0
"Ethnobiology, Socio-Economics And Management Of Mangrove Forests:: A Review",walters_ethnobiologysocioeconomicsmanagement_2008,0
Landscape Attributes Explain Salmonid Ecological Neighbourhoods Across A Complex River Network,walther_landscapeattributesexplainsalmonid_2021,0
Kelp Detritus: Unutilized Productivity Or An Unacknowledged Trophic Resource?,walton_kelpdetritusunutilizedproductivity_2022,0
Research On Color Space Perceptions And Restorative Effects Of Blue Space Based On Color Psychology: Examination Of The Yijie District Of Dujiangyan City As An Example,wan_researchcolorspaceperceptions_2020,0
Construction Of Knowledge-Based Spatial Decision Support System For Landslide Mapping Using Fuzzy Clustering And Kpso Analysis,wan_constructionknowledgebasedspatial_2015,0
Evolution Of Ecological Patterns Of Poyang Lake Wetland Landscape Over The Last One Hundred Years Based On Historical Topographic Maps And Landsat Images,wan_evolutionecologicalpatternspoyang_2022,0
Water Balance-Based Actual Evapotranspiration Reconstruction From Ground And Satellite Observations Over The Conterminous United States,wan_waterbalancebasedactual_2015,0
An Overview Of Soil Moisture Drought Research In China: Progress And Perspective,wang_overviewsoilmoisturedrought_2023,0
"Assessment Of Ecosystem Service Quality And Its Correlation With Landscape Patterns In Haidian District, Beijing",wang_assessmentecosystemservicequality_2019,0
Effects Of Land Use/Cover On Regional Habitat Quality Under Different Geomorphic Types Based On Invest Model,wang_effectslandcoverregional_2022,0
Estimate Hourly Pm2.5 Concentrations From Himawari-8 Toa Reflectance Directly Using Geo-Intelligent Long Short-Term Memory Network,wang_estimatehourlypm2.5concentrations_2021,1
"Nature-Based Solutions Benefit The Economic-Ecological Coordination Of Pastoral Areas: An Outstanding Herdsman's Experience In Xilin Gol, China",wang_naturebasedsolutionsbenefit_2022,0
Reciprocity Of Grassland Conservation And Pastoralist Livelihoods: Evidence From Comparison Between Developed And Developing Regions,wang_reciprocitygrasslandconservationpastoralist_2022,0
Satellite-Based Monitoring On Green-Up Date For Optimizing The Rest-Grazing Period In Xilin Gol Grassland,wang_satellitebasedmonitoringgreen_2022,0
"Ecosystem Service Synergies Promote Ecological Tea Gardens: A Case Study In Fuzhou, China",wang_ecosystemservicesynergiespromote_2023,0
"Ecosystem Services Assessment Of Two Watersheds Of Lancang River In Yunnan, China With A Decision Tree Approach",wang_ecosystemservicesassessmentwatersheds_2009,0
Effects Of The Chinese Arable Land Fallow System And Land-Use Change On Agricultural Production And On The Economy,wang_effectschinesearableland_2019,1
